configuration,ground_truth,image,PSNR_norm,SSIM_norm,MSSSIM_norm,IWSSIM_norm,VIF_norm,FSIM_norm,GMSD_norm,MSGMSD_norm,HAARPSI_norm,UQI_norm,S3IM_norm,TV_norm,BRISQUE_norm,CLIP-IQA_norm
scene_3209,SWFD_semicircle_sc_BP_slice0000,"SWFD_semicircle_sc,ss32_BP_slice0000",0.009571627923994686,0.0,0.0,0.0,0.0,0.18973974516076753,0.0,0.0,0.0,0.358740927784949,0.0,0.0,1.0,1.0
scene_3209,SWFD_semicircle_sc_BP_slice0000,"SWFD_semicircle_sc,ss64_BP_slice0000",0.12719147453084895,0.4728339385650242,0.5857961363114723,0.5785396308504577,0.09470684615435533,0.27160010150874386,0.558032747,0.4796896463,0.5832524319220164,0.8636216043608133,0.478373649557651,0.4645112387,0.7455067483,0.7087555674563524
scene_3211,SWFD_semicircle_sc_BP_slice0067,SWFD_semicircle_sc_BP_slice0067,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9687401002,0.7016917445,0.0
scene_3211,SWFD_semicircle_sc_BP_slice0067,"SWFD_semicircle_sc,lv128_BP_slice0067",0.0,0.8096529546339089,0.7992443501067658,0.5989722906437008,0.08334534320715363,0.5215726678294235,0.8247291494,0.79619373,0.7340968182093921,0.0,0.8050346741144478,1.0,0.0,0.10002906546233056
scene_3211,SWFD_semicircle_sc_BP_slice0067,"SWFD_semicircle_sc,ss128_BP_slice0067",0.25214099047984995,0.7345748728658784,0.8373729560764295,0.841935368730089,0.18951682662494743,0.7487102902105154,0.8565987149,0.8054403976,0.7676545897413454,0.9763927377159983,0.7310844844847721,0.7840018434,0.9113994265,0.09973628138806355
scene_3211,SWFD_semicircle_sc_BP_slice0067,"SWFD_semicircle_sc,ss32_BP_slice0067",0.0614341858885586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6381388613283586,0.0,0.0,1.0,1.0
scene_3211,SWFD_semicircle_sc_BP_slice0067,"SWFD_semicircle_sc,ss64_BP_slice0067",0.1333962669980154,0.43258725625978606,0.578161997877483,0.6177258004563357,0.07022493474544333,0.38495934651989433,0.5817018087,0.5215155916,0.5111149563081283,0.8519777552514443,0.4316744625198578,0.4939186755,0.8522460759,0.5553968345976047
scene_3213,SWFD_semicircle_sc_BP_slice0095,SWFD_semicircle_sc_BP_slice0095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.17046732490448407
scene_3213,SWFD_semicircle_sc_BP_slice0095,"SWFD_semicircle_sc,lv128_BP_slice0095",0.18408736840468978,0.9121837039772532,0.9165887422434655,0.8627893892397882,0.24054672362252127,0.7135022436975275,0.905052688,0.8890727912,0.8767061560447644,0.8244655502739213,0.9095243978762804,0.9820709899,0.0825600393,0.0
scene_3213,SWFD_semicircle_sc_BP_slice0095,"SWFD_semicircle_sc,ss128_BP_slice0095",0.1708859231820321,0.7181291976145237,0.82378555073847,0.8496606969070841,0.24231922902925285,0.6519247574725845,0.8767858339,0.7652032167,0.800503034742122,0.8660968894062387,0.715032407125125,0.7952487651,0.1641793735,0.69261635192431
scene_3213,SWFD_semicircle_sc_BP_slice0095,"SWFD_semicircle_sc,ss32_BP_slice0095",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
scene_3213,SWFD_semicircle_sc_BP_slice0095,"SWFD_semicircle_sc,ss64_BP_slice0095",0.07757728455330361,0.38221784115223684,0.5280388564840198,0.5916524854806088,0.08620392584773745,0.2949855487860893,0.5193359215,0.4418084076,0.4813950564214621,0.6005664296590791,0.3807517497940745,0.4660665992,0.7772387043,0.919383596426412
scene_3215,SWFD_semicircle_sc_BP_slice0046,SWFD_semicircle_sc_BP_slice0046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9630394914,0.274988029,0.0
scene_3215,SWFD_semicircle_sc_BP_slice0046,"SWFD_semicircle_sc,lv128_BP_slice0046",0.0,0.8352735855844624,0.7297842229855339,0.3604793650442239,0.05927167993473923,0.2933616119841987,0.8159434474,0.7914484634,0.6962850113343126,0.0,0.8373002032967097,1.0,0.0,0.17348159859729181
scene_3215,SWFD_semicircle_sc_BP_slice0046,"SWFD_semicircle_sc,ss128_BP_slice0046",0.35022829068905365,0.8043082217538028,0.8770366767632137,0.880509903099457,0.3363786017752953,0.4344458783477886,0.9075940375,0.8289196238,0.8414220245111413,0.9945496526683549,0.7988318748836609,0.7657264316,0.7130216254,0.4153491668372111
scene_3215,SWFD_semicircle_sc_BP_slice0046,"SWFD_semicircle_sc,ss32_BP_slice0046",0.19455902961426116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9515044684436453,0.0,0.0,1.0,0.9298992024213232
scene_3215,SWFD_semicircle_sc_BP_slice0046,"SWFD_semicircle_sc,ss64_BP_slice0046",0.2500314845219144,0.43992283131941473,0.5899366447851634,0.6410673922262519,0.1411977814414142,0.12377496260191609,0.609600526,0.5011960927,0.5449136886607172,0.9750446692724211,0.44265184629797155,0.4434731014,0.9368142007,1.0
scene_3217,SWFD_semicircle_sc_BP_slice0041,SWFD_semicircle_sc_BP_slice0041,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9661549152,0.140709151,0.04810355539918119
scene_3217,SWFD_semicircle_sc_BP_slice0041,"SWFD_semicircle_sc,lv128_BP_slice0041",0.0,0.523612447391189,0.6829855023612104,0.42774068858195197,0.05517194242786705,0.23993326535944398,0.7210880715,0.6296807006,0.584251424659715,0.0,0.5429014530528519,1.0,0.0,0.0
scene_3217,SWFD_semicircle_sc_BP_slice0041,"SWFD_semicircle_sc,ss128_BP_slice0041",0.3357916927747424,0.7351920019420782,0.8352012790978733,0.8439113044278264,0.21041993778339182,0.4104166098639116,0.8681734678,0.7960617458,0.7977016558029918,0.98881006289405,0.7353958153896926,0.7051714705,0.03413017182,0.3710170632904496
scene_3217,SWFD_semicircle_sc_BP_slice0041,"SWFD_semicircle_sc,ss32_BP_slice0041",0.2578333062981457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9748011950195336,0.0,0.0,1.0,1.0
scene_3217,SWFD_semicircle_sc_BP_slice0041,"SWFD_semicircle_sc,ss64_BP_slice0041",0.3115794047883403,0.44335712715421205,0.6136644059543699,0.6697506646567218,0.09163173263349246,0.13619264836318337,0.628797734,0.5390435009,0.575807845308601,0.9878875898055257,0.44587462570879216,0.4139925643,0.7224014761,0.8132036852563292
scene_3219,SWFD_semicircle_sc_BP_slice0098,SWFD_semicircle_sc_BP_slice0098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3479042778,0.0
scene_3219,SWFD_semicircle_sc_BP_slice0098,"SWFD_semicircle_sc,lv128_BP_slice0098",0.0,0.8833449110320942,0.8708486918732452,0.7600240184794432,0.20747813788890956,0.7650920436946372,0.8781362586,0.8627335379,0.8234978453683359,0.0,0.8791638529378147,0.9551549279,0.0,0.07500753709936808
scene_3219,SWFD_semicircle_sc_BP_slice0098,"SWFD_semicircle_sc,ss128_BP_slice0098",0.2142791963281141,0.6898568921854914,0.8071792700029742,0.8399845461644423,0.24979918940123713,0.6406148925456957,0.8553210018,0.7366199522,0.7434621058364391,0.9593042235546553,0.6835518522119479,0.748516962,0.08205035159,0.49166419574553627
scene_3219,SWFD_semicircle_sc_BP_slice0098,"SWFD_semicircle_sc,ss32_BP_slice0098",0.03130854440858361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4879007498714439,0.0,0.0,0.9927458724,0.8823250516223085
scene_3219,SWFD_semicircle_sc_BP_slice0098,"SWFD_semicircle_sc,ss64_BP_slice0098",0.09876368946751791,0.36695023711898794,0.5200401931356874,0.5802494569958312,0.09830232766375054,0.25346338993704837,0.4897404507,0.4170596674,0.44635675514161516,0.7765899073927042,0.3615495034025303,0.4503132272,1.0,1.0
scene_3301,SWFD_multisegment_ms_BP_slice0082,SWFD_multisegment_ms_BP_slice0082,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2378214758,0.35647729530661426
scene_3301,SWFD_multisegment_ms_BP_slice0082,SWFD_multisegment_linear_BP_slice0082,0.0,0.6560409629977401,0.6869197206096282,0.4818871062476102,0.12214888115620627,0.2668557643059567,0.6925247199,0.6468106841,0.5713824868302821,0.0,0.6637855259266365,0.9469840698,0.2224799273,0.0
scene_3301,SWFD_multisegment_ms_BP_slice0082,"SWFD_multisegment_ms,ss128_BP_slice0082",0.2642880404502448,0.7503326955266837,0.8647056360015739,0.8822649388696551,0.2567357897348308,0.663416119503556,0.8884395587,0.8397205139,0.8142029721567731,0.9670832624678571,0.7506865014423472,0.8043590481,0.0,0.5619497247210491
scene_3301,SWFD_multisegment_ms_BP_slice0082,"SWFD_multisegment_ms,ss32_BP_slice0082",0.16268661584055633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85951435253171,0.0,0.0,1.0,1.0
scene_3301,SWFD_multisegment_ms_BP_slice0082,"SWFD_multisegment_ms,ss64_BP_slice0082",0.22493451120827165,0.45928439730402254,0.6414205865271091,0.6771359615516093,0.10557286410411673,0.2443503276102256,0.5591971646,0.5372283733,0.5156456062897815,0.9448953033080545,0.455419909263458,0.5214357992,0.7140835806,0.9199682050293794
scene_3303,SWFD_multisegment_ms_BP_slice0067,SWFD_multisegment_ms_BP_slice0067,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4993356427,0.0
scene_3303,SWFD_multisegment_ms_BP_slice0067,SWFD_multisegment_linear_BP_slice0067,0.0,0.6321060396699583,0.5602437147909902,0.21333502543784685,0.15326941830265708,0.04375468096353059,0.5520197665,0.4902531385,0.38949576481939824,0.0,0.6264999743751067,0.6209188732,0.0,0.05135121882106388
scene_3303,SWFD_multisegment_ms_BP_slice0067,"SWFD_multisegment_ms,ss128_BP_slice0067",0.21191428355298067,0.7431109626629008,0.8703624536519124,0.8877283456248459,0.22505489887760172,0.7419963484558765,0.8788166003,0.8426486065,0.8137672852664516,0.9499611393402412,0.7450528515602981,0.8277683284,0.7871491147,0.296264741046557
scene_3303,SWFD_multisegment_ms_BP_slice0067,"SWFD_multisegment_ms,ss32_BP_slice0067",0.013386818310127706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2372612343852139,0.0,0.0,1.0,1.0
scene_3303,SWFD_multisegment_ms_BP_slice0067,"SWFD_multisegment_ms,ss64_BP_slice0067",0.12350569479843267,0.43730099339708645,0.6057942671250847,0.6225798944252604,0.09640039517906657,0.3687929462756347,0.4631298866,0.4700098529,0.5024931552294538,0.8483072189678227,0.4354744832088251,0.5235410055,0.9103870985,0.8523020517225686
scene_3305,SWFD_multisegment_ms_BP_slice0097,SWFD_multisegment_ms_BP_slice0097,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4659098692,0.19579055802968096
scene_3305,SWFD_multisegment_ms_BP_slice0097,SWFD_multisegment_linear_BP_slice0097,0.0,0.7470888917756351,0.7087860651422611,0.5021275282918519,0.13302440845067495,0.4538711683974619,0.7575195832,0.7244276713,0.6130304919349558,0.0,0.7453707206448155,0.9771636762,0.0,0.0
scene_3305,SWFD_multisegment_ms_BP_slice0097,"SWFD_multisegment_ms,ss128_BP_slice0097",0.3374176496249049,0.7298283405457024,0.845694299603838,0.8685744025210949,0.2431201135007326,0.643794678465514,0.8547667707,0.8021455799,0.7830074642400752,0.9945648772087359,0.729264356847139,0.7925007526,0.6706573813,0.38768749036222355
scene_3305,SWFD_multisegment_ms_BP_slice0097,"SWFD_multisegment_ms,ss32_BP_slice0097",0.18809510872923002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9440478409596951,0.0,0.0,1.0,1.0
scene_3305,SWFD_multisegment_ms_BP_slice0097,"SWFD_multisegment_ms,ss64_BP_slice0097",0.1979662466140833,0.41368007796853157,0.5934597863924684,0.6434152736933912,0.09630513433639762,0.2536022848275762,0.5772348922,0.5293568539,0.519216287619885,0.9382350588631315,0.41251911726215174,0.4832548271,0.7796912548,0.7449641966258342
scene_3307,SWFD_multisegment_ms_BP_slice0041,SWFD_multisegment_ms_BP_slice0041,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3753341243,0.0
scene_3307,SWFD_multisegment_ms_BP_slice0041,SWFD_multisegment_linear_BP_slice0041,0.0,0.7296841235234571,0.6847118755884389,0.511059217324448,0.09985671898857225,0.11303799333216996,0.7456309595,0.7218592091,0.5073180136320521,0.0,0.7220632328835319,0.9330784364,0.0,0.018490668762135697
scene_3307,SWFD_multisegment_ms_BP_slice0041,"SWFD_multisegment_ms,ss128_BP_slice0041",0.2359690571569214,0.6969061782231067,0.8558401462982832,0.8714744321146629,0.2160476650036454,0.6897526774798027,0.8256760669,0.8044336395,0.7756263813481388,0.9679834087897047,0.6953083350571855,0.819275619,0.4711537811,0.29298308121570915
scene_3307,SWFD_multisegment_ms_BP_slice0041,"SWFD_multisegment_ms,ss32_BP_slice0041",0.08968044171761315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7683941456052601,0.0,0.0,1.0,1.0
scene_3307,SWFD_multisegment_ms_BP_slice0041,"SWFD_multisegment_ms,ss64_BP_slice0041",0.17111406061622988,0.36078174352607933,0.5644485918391835,0.5612214646125746,0.07995744783338093,0.3038750237467637,0.439049289,0.4589031633,0.41846214716715624,0.9354236782398027,0.3554982167064965,0.5047575594,0.6105252707,0.7755999626100923
scene_3309,SWFD_multisegment_ms_BP_slice0018,SWFD_multisegment_ms_BP_slice0018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9363998689,0.3122874856,0.23526568216124072
scene_3309,SWFD_multisegment_ms_BP_slice0018,SWFD_multisegment_linear_BP_slice0018,0.0,0.6399459428323057,0.6483809924787873,0.34721685107499445,0.06748938140038856,0.0,0.6406467963,0.6043541435,0.47374250019753555,0.0,0.6348502854728065,1.0,0.0,0.0
scene_3309,SWFD_multisegment_ms_BP_slice0018,"SWFD_multisegment_ms,ss128_BP_slice0018",0.3314986709992258,0.7299338326998287,0.8755439349150472,0.890194464520643,0.24847897535975505,0.7929023195385355,0.8594536728,0.8212185389,0.751557519810195,0.9937773495427833,0.7301425518706535,0.76910119,0.5265353887,0.6596966555771382
scene_3309,SWFD_multisegment_ms_BP_slice0018,"SWFD_multisegment_ms,ss32_BP_slice0018",0.17034863507444511,0.0,0.0,0.0,0.0,0.15621613888243557,0.0,0.0,0.0,0.9056048341033176,0.0,0.0,1.0,0.882993950841148
scene_3309,SWFD_multisegment_ms_BP_slice0018,"SWFD_multisegment_ms,ss64_BP_slice0018",0.2550828811578003,0.40271393588979776,0.6187960727868609,0.6385539115123021,0.10641522480395622,0.4730764618397956,0.5245524149,0.5105985823,0.44650918782074334,0.9790441608561692,0.40100452103861095,0.4725274563,0.7279992392,1.0
scene_3311,SWFD_multisegment_ms_BP_slice0023,SWFD_multisegment_ms_BP_slice0023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9749583135,0.3541847133,0.25613668737203704
scene_3311,SWFD_multisegment_ms_BP_slice0023,SWFD_multisegment_linear_BP_slice0023,0.0,0.798709842960179,0.7850436231367321,0.5914892585826086,0.08133235890701823,0.1569129794654728,0.712409632,0.6692878072,0.6070110057989074,0.0,0.7929685209769509,1.0,0.0,0.0
scene_3311,SWFD_multisegment_ms_BP_slice0023,"SWFD_multisegment_ms,ss128_BP_slice0023",0.2442407652296978,0.742610635484474,0.8588675688741553,0.8799226797639208,0.22781372206785136,0.7083454477885032,0.8444038566,0.8149592423,0.7889670271530964,0.966161472159793,0.7413394771338027,0.8128230381,0.7062132429,0.5831853262520171
scene_3311,SWFD_multisegment_ms_BP_slice0023,"SWFD_multisegment_ms,ss32_BP_slice0023",0.14238121387166466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047562624935407,0.0,0.0,1.0,1.0
scene_3311,SWFD_multisegment_ms_BP_slice0023,"SWFD_multisegment_ms,ss64_BP_slice0023",0.21437847103998117,0.42702730429990804,0.6039135646967249,0.6336345850685147,0.08995291625858445,0.3263324386572485,0.5301878437,0.514816194,0.5224653210442661,0.9647522621146183,0.4253557387094497,0.4971028077,0.7282162671,0.8799726073680504
scene_3313,SWFD_multisegment_ms_BP_slice0042,SWFD_multisegment_ms_BP_slice0042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9886955911,0.5151806805,0.3585296732064311
scene_3313,SWFD_multisegment_ms_BP_slice0042,SWFD_multisegment_linear_BP_slice0042,0.06519421699850823,0.7501057990663454,0.6332778589578738,0.3346858532477662,0.10278276811024291,0.25699507070821664,0.6582633092,0.6186773079,0.476730592847117,0.28713823079245915,0.7365165960910016,1.0,0.0,0.0
scene_3313,SWFD_multisegment_ms_BP_slice0042,"SWFD_multisegment_ms,ss128_BP_slice0042",0.13880976447068977,0.6707370684101678,0.8207526006314437,0.8488858024777709,0.25917701987850555,0.7211017393051748,0.8080529392,0.7588439204,0.7119648811233535,0.7997500123957905,0.6681242760900244,0.7548572588,0.6628447984,0.5321020691197612
scene_3313,SWFD_multisegment_ms_BP_slice0042,"SWFD_multisegment_ms,ss32_BP_slice0042",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
scene_3313,SWFD_multisegment_ms_BP_slice0042,"SWFD_multisegment_ms,ss64_BP_slice0042",0.07753276583893656,0.3605084049086114,0.5462271757125035,0.5786390990395847,0.10145161366449873,0.3327097042196474,0.4857206642,0.4532131468,0.3904864924349552,0.6304941096203248,0.35679782492352674,0.4662654207,0.7825236344,0.8754007241796603
scene_3315,SWFD_multisegment_ms_BP_slice0084,SWFD_multisegment_ms_BP_slice0084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9937143647,0.2308048855,0.1827953980856266
scene_3315,SWFD_multisegment_ms_BP_slice0084,SWFD_multisegment_linear_BP_slice0084,0.0,0.7136572969311563,0.7499522100307441,0.5841393896919953,0.07376338682086138,0.4112141799487858,0.7012535102,0.675324051,0.5647201824669535,0.0,0.7156901557463075,1.0,0.0,0.0
scene_3315,SWFD_multisegment_ms_BP_slice0084,"SWFD_multisegment_ms,ss128_BP_slice0084",0.33226764600900793,0.7562271122237353,0.8736602717274878,0.8896169101988654,0.2655528016108091,0.5087222104575594,0.8484093111,0.8225314965,0.8271937050057647,0.9917288992129606,0.7567159805349171,0.8072160536,0.6833894417,0.36482598326783156
scene_3315,SWFD_multisegment_ms_BP_slice0084,"SWFD_multisegment_ms,ss32_BP_slice0084",0.22259660715044813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9668104135204212,0.0,0.0,1.0,1.0
scene_3315,SWFD_multisegment_ms_BP_slice0084,"SWFD_multisegment_ms,ss64_BP_slice0084",0.253755812900861,0.42174109526248577,0.6150494839851585,0.6488440686041476,0.12012547469509699,0.1618751052057357,0.5034016735,0.4952642515,0.5245094916156573,0.9718325385621356,0.42412402756682194,0.4724416094,0.6407006026,0.8132780523084084
scene_3317,SWFD_multisegment_ms_BP_slice0056,SWFD_multisegment_ms_BP_slice0056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2804962321,0.21512077315871553
scene_3317,SWFD_multisegment_ms_BP_slice0056,SWFD_multisegment_linear_BP_slice0056,0.0,0.7736628430891399,0.6976628851030169,0.4662586162373587,0.12130237167632188,0.34591873519410704,0.6915476187,0.6414487085,0.5853130114647204,0.0,0.7679031774310718,0.9434490685,0.0,0.0
scene_3317,SWFD_multisegment_ms_BP_slice0056,"SWFD_multisegment_ms,ss128_BP_slice0056",0.2644897183192568,0.7130243473508329,0.8381213581763937,0.8642592254826964,0.2361246552439158,0.7337969919826547,0.8394134952,0.7880458396,0.7540654321133676,0.981556633183983,0.7131343684149907,0.8028699167,0.4890384253,0.4741730233637812
scene_3317,SWFD_multisegment_ms_BP_slice0056,"SWFD_multisegment_ms,ss32_BP_slice0056",0.11159464430180911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8429397198042874,0.0,0.0,1.0,1.0
scene_3317,SWFD_multisegment_ms_BP_slice0056,"SWFD_multisegment_ms,ss64_BP_slice0056",0.14233289701423457,0.40554897738213275,0.5745946040502775,0.6225239327625538,0.09321132006581652,0.34592685001326945,0.5320250687,0.4957160816,0.4873219818132673,0.8680676326669228,0.404649575662978,0.5133177758,0.7128119144,0.7228640039794045
scene_3319,SWFD_multisegment_ms_BP_slice0048,SWFD_multisegment_ms_BP_slice0048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9724393717,0.5212539962,0.39165493292409187
scene_3319,SWFD_multisegment_ms_BP_slice0048,SWFD_multisegment_linear_BP_slice0048,0.0,0.6628730651210332,0.5823045451526758,0.2909772898017696,0.07925646408843423,0.2793739107335435,0.6030159593,0.5638807427,0.4448092363922863,0.0,0.6565697709552627,1.0,0.0,0.0
scene_3319,SWFD_multisegment_ms_BP_slice0048,"SWFD_multisegment_ms,ss128_BP_slice0048",0.2642759365782298,0.7114695582150153,0.8448365633403058,0.8685907529653906,0.2865212698558599,0.7215596640473418,0.8329167621,0.7902437165,0.7559584300030792,0.9765681130626463,0.7124269913496705,0.777815089,0.5563755887,0.907670487542912
scene_3319,SWFD_multisegment_ms_BP_slice0048,"SWFD_multisegment_ms,ss32_BP_slice0048",0.1316106006649938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.842565287864565,0.0,0.0,1.0,1.0
scene_3319,SWFD_multisegment_ms_BP_slice0048,"SWFD_multisegment_ms,ss64_BP_slice0048",0.1804689578094395,0.3566908524897644,0.5506951583323787,0.5955040138907259,0.11854512621748209,0.28528341285623077,0.4729983296,0.4489811365,0.4234015373158385,0.9193285239385776,0.35744603773840344,0.4264472359,0.7152342958,0.97576991969191
scene_5001,DoranssoPhantom_Rf_101822_211937 PA_GT,DoranssoPhantom_Rf_101822_211937 PA_GT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
scene_5001,DoranssoPhantom_Rf_101822_211937 PA_GT,DoranssoPhantom_Rf_101822_211937 PA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9608730727,0.38479010655399853
scene_5001,DoranssoPhantom_Rf_101822_211937 PA_GT,DoranssoPhantom_Rf_101822_211937 PA3,0.055279950554319245,0.04365104094315695,0.20086657316787426,0.17720135440759885,0.06517339957040826,0.1408859968131274,0.06049887666,0.06802465868,0.07557151819096043,0.04361734742380233,0.047051528319757875,0.3590537221,1.0,0.3190492015619194
scene_5001,DoranssoPhantom_Rf_101822_211937 PA_GT,DoranssoPhantom_Rf_101822_211937 PA4,0.08675492565676328,0.07231717569474103,0.3247984638553106,0.2895191368893554,0.11360158214441687,0.23655182950237477,0.1185611331,0.1297015283,0.12758435871156804,0.06604648416811247,0.07595690287706554,0.5263175022,0.9188386432,0.37569655422031395
scene_5001,DoranssoPhantom_Rf_101822_211937 PA_GT,DoranssoPhantom_Rf_101822_211937 PA5,0.13994507158915742,0.12545030841072896,0.5068073981784262,0.4464699477180717,0.178912724225027,0.3869578416786836,0.2389505947,0.260687649,0.2370007614553711,0.10286569740815242,0.1292388920045408,0.7255704783,0.9009990403,0.3401497244146277
scene_5001,DoranssoPhantom_Rf_101822_211937 PA_GT,DoranssoPhantom_Rf_101822_211937 PA6,0.21719135621602015,0.2844279396375852,0.7470995223712938,0.6768962255247561,0.31233715051520733,0.5975541602104611,0.4802949135,0.4986291355,0.44395118233187275,0.15221282291263655,0.28234315753385475,0.8837866447,0.7220888416,0.1169028616795145
scene_5001,DoranssoPhantom_Rf_101822_211937 PA_GT,DoranssoPhantom_Rf_101822_211937 PA7,0.3020650696654295,0.6196679856325638,0.9092769637731596,0.8609159037283184,0.44723740632325326,0.7928270418680098,0.7344662398,0.7396364163,0.6930110920705393,0.17036156350165563,0.6229388514838364,0.9673856457,0.8430542103,0.0
scene_5002,KWave_Rf_102622_011023 PA_GT,KWave_Rf_102622_011023 PA_GT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.39608949173636904
scene_5002,KWave_Rf_102622_011023 PA_GT,KWave_Rf_102622_011023 PA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999982,0.0,0.0,1.0,0.6961603358243496
scene_5002,KWave_Rf_102622_011023 PA_GT,KWave_Rf_102622_011023 PA3,0.058653126123881835,0.03792267069945247,0.2252186087764961,0.16267500347787925,0.06742447801315003,0.0958582480475428,0.1139891266,0.1318506957,0.08933371304528803,0.9999999999999982,0.037607397587479725,0.3276448396,0.9481216407,0.5901877713619778
scene_5002,KWave_Rf_102622_011023 PA_GT,KWave_Rf_102622_011023 PA4,0.15242967726284096,0.19562687098467063,0.5510707713089542,0.4466246375745546,0.18730268977222414,0.2640607197617578,0.3841617922,0.4045298641,0.29553323152889033,0.9999999999999982,0.1909066347686302,0.6951790274,0.833846274,0.9849735699094703
scene_5002,KWave_Rf_102622_011023 PA_GT,KWave_Rf_102622_011023 PA5,0.25967086117096466,0.5776833035722255,0.8312264802594811,0.7107998276571128,0.35468496279224226,0.5340655652804324,0.6900213736,0.6986149384,0.5961961262575105,0.9999999999999983,0.5753950877082205,0.892767186,0.907470907,0.0
scene_5002,KWave_Rf_102622_011023 PA_GT,KWave_Rf_102622_011023 PA6,0.3408933961919085,0.8983259331835669,0.9595173372708248,0.8642960103296022,0.4478653639023597,0.7295751258540584,0.8139347175,0.8148249605,0.7385942853580508,0.0,0.8992319068843048,0.9441765569,0.5129088747,0.7264917589273211
scene_5002,KWave_Rf_102622_011023 PA_GT,KWave_Rf_102622_011023 PA7,0.4234293364732091,0.9701442905619843,0.9904808326656214,0.962723838401963,0.6233825542735574,0.8173853548805564,0.9322788037,0.9294906974,0.893360095077563,0.3239148645841637,0.9721087478484982,0.9847280523,0.1096772429,1.0
scene_5003,BVPhantom_Rf_102622_020539 PA7,BVPhantom_Rf_102622_020539 PA7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.557574079419699,1.0,0.990120546,0.2702795562,0.0
scene_5003,BVPhantom_Rf_102622_020539 PA7,BVPhantom_Rf_102622_020539 PA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5575740794196865,0.0,0.0,1.0,0.7905040096220319
scene_5003,BVPhantom_Rf_102622_020539 PA7,BVPhantom_Rf_102622_020539 PA3,0.08608602578953377,0.08026907983400694,0.3579508620404182,0.27038812978332266,0.06177479634370462,0.18383529029217743,0.2241283759,0.2401897585,0.1742112502422658,0.5575740794196867,0.07937575718198363,0.5158703225,0.8935873138,1.0
scene_5003,BVPhantom_Rf_102622_020539 PA7,BVPhantom_Rf_102622_020539 PA4,0.1427675298235456,0.2076633694688032,0.5642786792483917,0.45447570258449893,0.13072840014835574,0.3061113711696034,0.4029633584,0.4170826573,0.32326044549961674,0.557574079419687,0.20154945462718668,0.7138221335,0.8307654964,0.4708331620096031
